fname,ridge,rf,lr,gb,xbg,dt,lasso,enr,knn
D1637.csv,0.026155864835417108,0.05042496606148646,0.040932183321914256,0.04046243398012039,0.021053990853925952,0.02616802674107942,0.026235897185177787,0.026846993159417222,0.0626192299461224
D3623.csv,0.010486859846236112,0.009797188252177411,0.010480904623011687,0.005919162647167502,0.005833405516094088,0.005842313779427627,0.007083521638839597,0.007028665721665324,0.014731860455383413
D2052.csv,0.08025268327622785,0.07122338316174466,0.292280044919451,0.05683797878754445,0.06087741096921426,0.06575585981692192,0.05482131594301614,0.06645022754694738,0.18663720157738986
D3618.csv,0.019156948438332315,0.0224068450373749,0.032319619158052884,0.0196695151471494,0.02173484975534336,0.018365410424648024,0.014966140578194329,0.015825641617081217,0.023622199266855572
D136.csv,0.16596758480045418,0.24833178053798122,0.3680328108242221,0.1542916978509941,0.1773412123090486,0.20740505706414794,0.10027788785096604,0.14818314333947594,0.24221339205420167
D41.csv,0.08943366042064103,0.3582103749528809,0.08941751122509055,0.3571168368235309,0.3609794469754192,0.35787123871944315,0.08922295243153218,0.08922295243153218,0.36237537737714204
D1643.csv,0.06482286410207838,0.1466850467885643,0.06386186710815574,0.13243126702889804,0.1443204499549017,0.13624676484939988,0.06565890594869386,0.06515454784556575,0.1762090648351039
D2050.csv,0.01527282939416585,0.03211349525259852,0.015268078522533325,0.035380230269419825,0.03298979346847661,0.016799643268756357,0.01438448106441982,0.014300224080796911,0.017405664360020633
D2065.csv,0.017382165314350523,0.026938945169835263,0.017381699750687034,0.030042609815904474,0.031247959124344565,0.024387193270785923,0.017596378171727222,0.017596378171727222,0.03816629499329304
D32.csv,0.037440915183681055,0.03265826659140792,0.03712796157542405,0.03505060606647136,0.036770919095342205,0.03215107461488463,0.03571716520861046,0.03571716520861046,0.06033378258027491
D46.csv,0.042589515426423516,0.05367207719308862,0.04909172471284569,0.043979738913182034,0.05310897116006065,0.029245921707633533,0.0377212109840304,0.041123787593398374,0.041113843436516036
D162.csv,0.026850215821078736,0.03356327553854867,0.026740781801975876,0.03572060126758069,0.03545561558385767,0.02295155249454534,0.022258144593164858,0.02182902404105572,0.022479416310515296
D31.csv,0.037439382195399315,0.03265826659140792,0.03712796157542405,0.03505060606647136,0.036770919095342205,0.03215107461488463,0.03571716520861046,0.03571716520861046,0.06033378258027491
D2061.csv,0.015145640990132133,0.02976908230180909,0.015149717121200177,0.026144781242483723,0.024532960481867514,0.026614995927278024,0.015049456499354278,0.015033121491354972,0.03153616307011355
D176.csv,0.015164610132418382,0.04170038448251328,0.015384970930328715,0.04842765929139184,0.044128745093068314,0.0419166243327103,0.015871300015344057,0.01574769260846365,0.051089005433520816
D168.csv,0.013419593804281864,0.015296693900018947,0.013863802248241961,0.019114134659209657,0.015954329278342214,0.014485554152331135,0.013542240328726913,0.013574361004957661,0.02218970749326173
D3613.csv,0.030047208700739042,0.08393066249421337,0.03196222995025765,0.06317490461874598,0.07771720013213033,0.06214370667669886,0.032878799475382456,0.03197753952555715,0.07945014302796598
D2079.csv,0.03523660908119201,0.019836942073389395,0.03634025966899296,0.037345843248328923,0.030879971605479374,0.02004380638733294,0.03155992637496109,0.03175012012862647,0.033868707316607904
D2085.csv,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124
D2076.csv,0.0527899585499852,0.6728330225582705,0.05262939128814511,0.5586755578942187,0.4617580861643683,0.37237559323775465,0.03844691948896993,0.03844691948896993,0.49296916467031143
D3640.csv,0.02256174212156414,0.016002158491637306,0.0202263854192953,0.016965935347806358,0.015759611003123043,0.017824140466696333,0.017989636046915718,0.017951639621286094,0.02759120155788827
D154.csv,0.035350121030786934,0.03514463744406783,0.03962552409773507,0.035421256695878735,0.030480655303355985,0.034408806249868064,0.038512525659096124,0.038512525659096124,0.04718174795849499
D3596.csv,0.017461421762350708,0.021303335250478013,0.023288325215397244,0.024547662027069657,0.02254796125599213,0.020226398621827197,0.01766725443721219,0.017108750589299927,0.025474185207612375
D3620.csv,0.23526836410052523,0.9041576066358568,0.2425604913715908,0.03277794215050338,0.04496311172291745,0.022504095893527993,0.4301502449950707,0.1964328240220716,0.045175719211949
D30.csv,0.02051106373689001,0.028978335466518068,0.020496494966520652,0.03619504574113849,0.033433638251629705,0.015021363347982675,0.016429485112303403,0.015511136132981895,0.02890107562001385
D3616.csv,0.014295309969996834,0.025940895860519723,0.016115986925806493,0.026629928032364504,0.027569949865585325,0.024321776438879606,0.013915957598871981,0.013915957598871981,0.029000997787012685
D1644.csv,0.04070745558229016,0.059371256592271784,0.0433106484454985,0.049456981655363955,0.04118541679638367,0.04633169311158116,0.040888422930282345,0.04113088529595797,0.06248973215976522
D1654.csv,0.06128284089140719,0.04866702359400251,0.1074023518683445,0.044535817830641554,0.043096390235302415,0.04308712432361751,0.06075420443334016,0.04936170219741427,0.051078129043201304
D1645.csv,0.019749138229660807,0.07025774349500133,0.019747119179508964,0.06491858366359789,0.07327906766826013,0.06546747183864668,0.021118607080796704,0.021118607080796704,0.08244049009439144
D174.csv,0.009590931210506169,0.012346840863413021,0.009665840187343764,0.011147476734315393,0.009201362371741354,0.011757766970715568,0.009295967475845936,0.009470268776816256,0.012532602550007078
D5.csv,0.03547678635230447,0.03400066614269403,0.04512537326399378,0.029571489070954637,0.029935392385445538,0.029858433614233564,0.016714591018874507,0.019794882494650404,0.033179904691214845
D3644.csv,0.026226550225998978,0.04345085661248972,0.026808463521399217,0.05577689677666765,0.041875198180983675,0.017555126362733816,0.021581308038091725,0.023479545905739935,0.037064261465194016
D156.csv,0.05308041978096192,0.06404046790951043,0.05308185034282527,0.06150825627669367,0.07604526410685272,0.05825479913223088,0.056848541636630355,0.056757077077635595,0.12314431057073753
D132.csv,0.12429980659510016,0.3330801769624089,0.12427537081242851,0.37744239840394667,0.3641248336310784,0.22934378577300846,0.13842534758764746,0.13842534758764746,0.3017817772604493
D40.csv,0.017980154556123444,0.023559212144799817,0.017976776861753488,0.03455277819776685,0.028631709408813117,0.022209031508790174,0.018029564246638735,0.01802803219898754,0.031044771958760615
D3610.csv,0.13973807055489035,1.3951763193248452,1.0364764705793659,0.646950587424769,1.005834804025096,0.049529857966930727,0.2678660671037121,0.254683387367941,0.2388543607042751
D3631.csv,0.01178384285860894,0.015448619321687961,0.012374336399152811,0.01204483663864351,0.011438653484552579,0.012835516694241567,0.01274534167631437,0.012645428384242985,0.011270161493012215
D169.csv,0.01673354578700778,0.01977306954439245,0.021403925689285227,0.021170989956693004,0.02148660772470498,0.011747649189009451,0.014698141514773637,0.01476793976984061,0.022000363408236794
D2046.csv,0.026447017482121422,0.11328835942350535,0.026433388095102095,0.0628494561683591,0.08163066493517959,0.04172408007803048,0.027346306977449976,0.027346306977449976,0.07382244853982804
D2047.csv,0.01885427115758252,0.025377657695325094,0.021556261706839365,0.023622293904645587,0.023933921011428626,0.023293154133327033,0.019036388160579138,0.019940623719389934,0.023252471423293945
D50.csv,0.00016371343617043024,0.00020494619244254024,0.00016462351740832243,0.0001682807861385969,0.0001730209067224684,0.00018393447001869976,0.00015135027487264805,0.00015218604510985794,0.00016336066866896973
D2041.csv,0.023315003785382492,0.05915072172654608,0.022937720565036412,0.060146389433574934,0.06334555960545345,0.057756514502480275,0.022309695897110154,0.022309695897110154,0.06062038787941032
D37.csv,0.0675095086017217,0.04017664793932868,0.1600840947834903,0.03263908487772534,0.06418844166607869,0.046902739919959476,0.030982162207859484,0.030982162207859484,0.06980379599502115
D151.csv,0.01718363336197238,0.026556307843026334,0.022495667048785074,0.027435733924821792,0.028245613541127403,0.024266244844496722,0.01758425736859683,0.017473514495292716,0.03056828746002979
D7.csv,0.37163316473386887,0.2352361923948587,0.37162920593446236,0.31581626762607096,0.33280418109175897,0.2195612563981411,0.2670689286467459,0.30030250657490065,0.4963073905176568
D160.csv,0.02093155227217955,0.035789765482582434,0.023832000893295336,0.026254488168407263,0.02120962737839391,0.026232748191827176,0.021339780416301544,0.020448947863714744,0.034583707172837
